,inst_id,start_time,cpu_usage
40,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,40,654.0454775789569
41,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,41,641.3038103928488
42,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,42,636.2476806439226
43,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,43,633.9424649212323
44,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,44,639.5987743479235
45,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,45,642.2233862016103
46,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,46,649.8320784531785
47,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,47,653.8174247699637
48,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,48,640.0797862522801
49,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,49,655.8988291589577
50,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,50,643.4268830679557
51,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,51,644.5380457485783
52,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,52,634.5301300259958
53,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,53,637.6199210545535
54,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,54,648.5939100842792
55,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,55,660.4145969779036
56,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,56,655.7612351191216
57,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,57,652.8689541050437
58,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,58,655.492391106179
59,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,59,646.6852520429763
60,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,60,649.1291886367067
61,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,61,647.7050887024961
62,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,62,664.6130528220601
63,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,63,649.1622366454814
64,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,64,640.6836362489395
65,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,65,657.981557916976
66,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,66,640.4296605848898
67,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,67,651.6491753822564
68,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,68,632.7545500090125
69,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,69,645.4166581835249
70,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,70,659.7682334927412
71,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,71,657.2845766192315
72,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,72,651.0406623889227
73,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,73,663.7083915485854
74,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,74,640.8151565303046
75,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,75,657.2238743482218
76,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,76,657.800980021701
77,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,77,651.1524318344739
78,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,78,647.2738393146665
79,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,79,638.8222556034959
80,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,80,642.4095271285006
81,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,81,645.7634099042368
82,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,82,664.8660796642671
83,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,83,641.5993918885313
84,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,84,652.7086777000483
85,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,85,653.8602311444521
86,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,86,647.2867987037446
87,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,87,655.5254184312047
88,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,88,656.485978119798
89,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,89,641.3823603125342
90,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,90,644.8014930721076
91,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,91,651.1669476296914
92,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,92,639.5724000473159
93,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,93,650.5127814996451
94,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,94,656.9501124002387
95,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,95,645.8730272786831
96,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,96,641.7628131780845
97,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,97,635.2991206223086
98,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,98,652.9169212330987
99,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,99,648.3550800095181
100,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,100,656.8826407987411
101,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,101,642.9041310460375
102,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,102,653.9949763422281
103,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,103,652.0797969563595
104,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,104,649.9947140795628
105,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,105,642.4244622212163
106,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,106,655.0572213259427
107,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,107,649.2788418615047
108,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,108,666.7047836447205
109,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,109,643.8278309605798
110,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,110,650.1104043450024
111,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,111,660.2992913398331
112,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,112,650.4454261135588
113,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,113,654.7096095422258
114,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,114,665.1269960832336
115,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,115,644.9042535899068
116,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,116,645.9089972522252
117,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,117,663.4542546372736
118,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,118,641.9345588119584
119,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,119,647.1146799533024
120,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,0,666.285706220485
121,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,1,653.2510220970868
122,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,2,633.2803278045411
123,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,3,646.1129438827674
124,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,4,659.9412743983304
125,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,5,666.3611821726256
126,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,6,638.5053021107578
127,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,7,652.9812001028424
128,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,8,647.8602888908431
129,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,9,654.6737480570013
130,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,10,673.529813132504
131,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,11,652.2159744036418
132,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,12,654.639731063041
133,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,13,662.5583319621879
134,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,14,650.8865958773251
135,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,15,650.9584542516428
136,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,16,654.1917627862412
137,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,17,646.2631825959935
138,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,18,643.1905480510073
139,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,19,648.0492198342673
140,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,20,647.1929544219632
141,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,21,664.6805175185602
142,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,22,657.5045505280966
143,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,23,655.6898835809075
144,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,24,652.4233029869819
145,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,25,647.098334284964
146,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,26,665.1550267321646
147,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,27,656.5370191511247
148,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,28,637.0743584103716
149,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,29,640.1519869648846
150,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,30,656.0421960769769
151,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,31,655.2578925520007
152,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,32,636.9568217992555
153,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,33,634.4226952570197
154,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,34,650.7786840894045
155,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,35,657.0452769760147
156,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,36,656.4094159621155
157,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,37,638.8097751108415
158,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,38,656.1245394836945
159,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,39,651.4124034625024
160,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,40,647.0023201740033
161,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,41,657.6162221408118
162,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,42,640.6630096238814
163,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,43,626.004182609338
164,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,44,638.6684142214108
165,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,45,635.0967962575565
166,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,46,651.540706244009
167,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,47,658.7236246243663
168,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,48,654.9907336097539
169,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,49,641.6463997459845
170,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,50,654.1174270133564
171,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,51,677.9280267767296
172,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,52,661.9838997628518
173,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,53,658.2378684151266
174,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,54,652.6095563919921
175,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,55,653.3002441899014
176,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,56,658.2855042216232
177,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,57,661.5060919655817
178,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,58,651.7655301865216
179,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,59,636.6988669924685
180,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,60,647.8927481678376
181,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,61,663.058244801528
182,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,62,648.4871061943761
183,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,63,646.3690391799855
184,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,64,658.0047803399243
185,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,65,662.874612311401
186,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,66,662.4555428683968
187,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,67,653.9545415763807
188,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,68,656.2191010566302
189,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,69,644.5323271245247
190,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,70,653.2655302655854
191,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,71,636.311561028668
192,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,72,653.8876919176632
193,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,73,652.0994213481716
194,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,74,651.8479959863869
195,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,75,629.9318266403754
196,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,76,651.4142267665699
197,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,77,651.910956941834
198,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,78,641.1366552365114
199,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,79,660.9114962045226
200,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,80,653.6801738325191
201,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,81,641.2951824489926
202,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,82,654.0653285680883
203,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,83,653.5990097057878
204,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,84,648.6009390359849
205,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,85,654.0800197742186
206,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,86,658.8608343584814
207,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,87,637.2223655466103
208,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,88,660.4999872406387
209,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,89,648.0430124409534
210,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,90,629.4427770499773
211,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,91,643.8473506632363
212,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,92,629.9092874619192
213,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,93,647.3006406854066
214,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,94,652.2260677423837
215,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,95,631.9213005085473
216,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,96,651.6485396829235
217,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,97,640.09220889598
218,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,98,649.2888032422006
219,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,99,649.2848768682221
220,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,100,664.9233730421294
221,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,101,638.3449328164993
222,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,102,632.3590969834376
223,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,103,658.5915133980485
224,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,104,641.584934507272
225,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,105,663.4609174872801
226,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,106,648.1908839436069
227,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,107,636.7235253298627
228,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,108,655.7227710740445
229,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,109,657.932779081392
230,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,110,652.9475813734921
231,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,111,656.4079041327687
232,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,112,642.0606909953918
233,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,113,651.847839585184
234,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,114,665.6401279592848
235,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,115,641.7595738272581
236,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,116,649.087176559108
237,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,117,659.0228812596074
238,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,118,654.2620800008572
239,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,119,647.5274138341617
240,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,0,648.1904173075502
241,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,1,645.0121416588578
242,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,2,646.7371154177694
243,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,3,656.7262510362833
244,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,4,643.7486368343681
245,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,5,678.5746725868736
246,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,6,658.4340807435377
247,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,7,644.0154630950076
248,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,8,644.5876755621201
249,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,9,644.5095020114645
250,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,10,639.2141459873422
251,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,11,656.2747704083644
252,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,12,663.6095589278613
253,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,13,645.2374214109258
