,inst_id,time,cpu_usage,bins,partition
25,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,25,449.3115634360786,A,A1
26,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,26,449.25717209088356,A,A1
27,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,27,449.3324727120309,A,A1
28,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,28,449.33878520091093,A,A1
29,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,29,449.3456277822165,A,A1
30,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,30,449.42644027605843,A,A1
31,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,31,449.93345293378854,A,A1
32,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,32,469.98834092240435,A,A1
33,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,33,469.1924545063702,A,A1
34,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,34,469.99965662884847,A,A1
35,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,35,470.1247697142717,A,A1
36,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,36,470.1340468872385,A,A1
37,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,37,469.61955605105754,A,A1
38,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,38,430.04875205542464,A,A1
39,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,39,430.17344928011113,A,A1
40,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,40,429.8816418159127,A,A1
41,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,41,429.5634218844889,A,A1
42,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,42,430.3206329320671,A,A1
43,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,43,429.0364454883995,A,A1
44,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,44,430.15175129126715,A,A1
45,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,45,429.9804448010854,A,A1
46,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,46,429.8195404065902,A,A1
47,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,47,429.8847868638921,A,A1
48,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,48,429.2611378065938,A,A1
49,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,49,429.25861487633415,A,A1
50,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,50,430.0682290253113,A,A1
51,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,51,429.03044811751647,A,A1
52,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,52,429.7134538717526,A,A1
53,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,53,430.62449906825634,A,A1
54,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,54,430.43110784944264,A,A1
55,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,55,429.0401742386954,A,A1
56,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,56,480.5333179589288,A,A1
57,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,57,429.99471557539573,A,A1
58,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,58,430.85526046269996,A,A1
59,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,59,430.94909315589223,A,A1
60,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,0,428.2,A,A1
61,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,1,428.2088248067063,A,A1
62,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,2,428.2198608791466,A,A1
63,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,3,428.2348023620818,A,A1
64,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,4,428.22390516432546,A,A1
65,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,5,428.2299143970431,A,A1
66,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,6,428.36962778188126,A,A1
67,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,7,428.21795664229967,A,A1
68,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,8,428.2660677311761,A,A1
69,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,9,428.308385415926,A,A1
70,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,10,428.31035340477194,A,A1
71,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,11,428.3875840587372,A,A1
72,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,12,428.3118904678627,A,A1
73,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,13,428.334106778132,A,A1
74,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,14,428.45519298066455,A,A1
75,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,15,428.64224974290715,A,A1
76,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,16,428.6279683394879,A,A1
77,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,17,428.59341792695443,A,A1
78,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,18,428.55773748629747,A,A1
79,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,19,428.7708637296712,A,A1
80,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,20,428.570615344168,A,A1
81,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,21,428.28881304376677,A,A1
82,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,22,428.69028925219226,A,A1
83,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,23,428.5201503430957,A,A1
84,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,24,428.65535055037174,A,A1
85,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,25,429.0214202798374,A,A1
86,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,26,428.43788558918993,A,A1
87,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,27,428.23418050591283,A,A1
88,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,28,428.3462683876302,A,A1
89,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,29,428.7311333128305,A,A1
90,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,30,428.30684316675166,A,A1
91,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,31,428.65654649596047,A,A1
92,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,32,468.8791920458752,A,A1
93,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,33,468.2415140395006,A,A1
94,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,34,469.17588929291935,A,A1
95,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,35,469.0498114100839,A,A1
96,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,36,468.23049769586606,A,A1
97,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,37,469.01856328849914,A,A1
98,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,38,429.3652547038355,A,A1
99,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,39,429.32745938772234,A,A1
100,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,40,429.33139206096376,A,A1
101,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,41,429.5324691310119,A,A1
102,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,42,428.424482926366,A,A1
103,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,43,429.1764933262288,A,A1
104,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,44,428.3491661685344,A,A1
105,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,45,429.24890251098265,A,A1
106,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,46,428.468291895858,A,A1
107,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,47,428.929725075751,A,A1
108,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,48,429.235017696806,A,A1
109,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,49,428.3379456876632,A,A1
110,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,50,429.3775715055475,A,A1
111,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,51,429.0152940648323,A,A1
112,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,52,428.7818384017683,A,A1
113,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,53,429.79334275999565,A,A1
114,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,54,429.69503163205275,A,A1
115,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,55,429.0607909048416,A,A1
116,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,56,428.97173678381944,A,A1
117,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,57,429.79793174728525,A,A1
118,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,58,429.7002772421031,A,A1
119,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,59,429.6220688949468,A,A1
120,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,0,427.4,A,A1
121,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,1,427.4254339295239,A,A1
122,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,2,427.4361323221852,A,A1
123,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,3,427.45517546669305,A,A1
124,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,4,427.42981301429785,A,A1
125,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,5,427.4474661784248,A,A1
126,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,6,427.52323082405735,A,A1
127,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,7,427.52133197389605,A,A1
128,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,8,427.4077789628789,A,A1
129,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,9,427.6224870144443,A,A1
130,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,10,427.49071084161363,A,A1
131,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,11,427.4543238802922,A,A1
132,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,12,427.7752746106177,A,A1
133,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,13,427.5859812221597,A,A1
134,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,14,427.4155366744545,A,A1
135,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,15,427.64444668971885,A,A1
136,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,16,427.6923356213384,A,A1
137,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,17,427.7168865831798,A,A1
138,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,18,427.4780858471137,A,A1
139,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,19,427.65713591135847,A,A1
140,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,20,427.40664533729984,A,A1
141,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,21,427.7896819987775,A,A1
142,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,22,427.4352283582654,A,A1
143,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,23,427.91607563606175,A,A1
144,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,24,427.75615909823705,A,A1
145,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,25,427.924934323602,A,A1
146,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,26,428.046410380905,A,A1
147,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,27,428.0197445585595,A,A1
148,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,28,427.6856921841546,A,A1
149,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,29,428.2974364467562,A,A1
150,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,30,428.3185342890456,A,A1
151,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,31,427.80117403456705,A,A1
152,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,32,467.9518537149565,A,A1
153,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,33,467.87906410318084,A,A1
154,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,34,467.97893398818036,A,A1
155,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,35,467.8483554879296,A,A1
156,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,36,468.0094710213306,A,A1
157,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,37,467.4434877673448,A,A1
158,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,38,427.7494498256517,A,A1
159,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,39,428.5422896482707,A,A1
160,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,40,428.3285581165359,A,A1
161,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,41,427.7127079769469,A,A1
162,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,42,428.08510424063553,A,A1
163,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,43,427.98746617473404,A,A1
164,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,44,427.77781195208354,A,A1
165,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,45,428.49897295914263,A,A1
166,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,46,428.7002027980043,A,A1
167,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,47,428.5437878010611,A,A1
168,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,48,428.5585286557882,A,A1
169,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,49,428.2453446844845,A,A1
170,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,50,428.4207990802792,A,A1
171,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,51,428.12193936259825,A,A1
172,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,52,427.48367325368463,A,A1
173,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,53,428.4024785923932,A,A1
174,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,54,428.7494722625782,A,A1
175,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,55,427.69343389516956,A,A1
176,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,56,429.14965398095654,A,A1
177,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,57,428.1068787921242,A,A1
178,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,58,471.8573801821043,A,A1
179,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,59,427.99091045496084,A,A1
180,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,0,426.6,A,A1
181,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,1,426.61764763311317,A,A1
182,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,2,426.65890468845043,A,A1
183,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,3,426.66888707176884,A,A1
184,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,4,426.6189190894208,A,A1
185,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,5,426.69888244358975,A,A1
186,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,6,476.9462559045733,A,A1
187,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,7,426.7268478627677,A,A1
188,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,8,426.68185327389824,A,A1
189,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,9,426.6495159865701,A,A1
190,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,10,426.6058056492395,A,A1
191,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,11,426.8396783809639,A,A1
192,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,12,426.6405541217934,A,A1
193,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,13,426.90657921287664,A,A1
194,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,14,426.6034020935412,A,A1
195,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,15,426.97352487641484,A,A1
196,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,16,427.01165679948156,A,A1
197,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,17,427.14352840902177,A,A1
198,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,18,426.901793151734,A,A1
199,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,19,426.6796495533057,A,A1
200,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,20,426.6478488110872,A,A1
201,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,21,427.29465614937544,A,A1
202,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,22,416.8822920544621,A,A1
203,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,23,426.64603809964353,A,A1
204,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,24,427.20029669269985,A,A1
205,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,25,427.0438997073797,A,A1
206,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,26,426.8018475857777,A,A1
207,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,27,426.83036664058915,A,A1
208,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,28,427.075245044768,A,A1
209,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,29,427.3053267642095,A,A1
210,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,30,426.8860580392202,A,A1
211,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,31,427.0915332143323,A,A1
212,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,32,466.737772495768,A,A1
213,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,33,467.1279086110683,A,A1
214,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,34,467.339295767345,A,A1
215,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,35,467.1278173804921,A,A1
216,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,36,466.71833199619005,A,A1
217,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,37,411.41359894920464,A,A1
218,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,38,427.1450238676987,A,A1
219,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,39,427.28660658513115,A,A1
220,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,40,427.7571244510392,A,A1
221,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,41,427.1731210806626,A,A1
222,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,42,427.47449512714206,A,A1
223,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,43,427.38098891517416,A,A1
224,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,44,426.994662518238,A,A1
225,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,45,427.02927551550033,A,A1
226,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,46,426.62770889725346,A,A1
227,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,47,428.09161595843074,A,A1
228,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,48,427.39530625397504,A,A1
229,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,49,428.2251948224557,A,A1
230,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,50,427.44017465619515,A,A1
231,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,51,426.8671593328026,A,A1
232,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,52,427.1075685305327,A,A1
233,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,53,427.78162460263707,A,A1
234,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,54,426.6886564295867,A,A1
235,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,55,426.707331597475,A,A1
236,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,56,427.3470367813991,A,A1
237,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,57,427.8267106662308,A,A1
238,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,58,428.08249852639784,A,A1
239,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,59,428.1764532625393,A,A1
240,6b1d30879d310f29c54523ed557aac362e46788203091437604c7d867dbb,0,446.1096215428902,A,A1
241,6b1d30879d310f29c54523ed557aac362e46788203091437604c7d867dbb,1,460.83287396725274,A,A1
